id,gold,pred,text,votes,top_votes,K,confidence,correct
196,Artist,Artist,Lakey The Kid.  Lakey The Kid or Lake is a rapper from Queensbridge New York. In 1999 Lake was released from prison after serving a seven-year sentence for according to him shooting a guy in the stomach who is said to have reported him to the police.He had been writing rhymes while in prison and attempted to get into the hip-hop industry once he was released. Lake is famously known as a friend and business partner of fellow Queensbridge rapper Nas.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 1, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
197,Album,Album,Back Once Again.  Back Once Again is the debut EP by the Hilltop Hoods It was released as a 12 vinyl EP in 1997 and is very rare. The title track contains a vocal sample from Bring The Noise by Public Enemy. Hooded Puppets a short-lived live instrumental group comprising Chris Lambert (bass) Kenny Kreuper (drums) and Lee Moore (saxophone) contribute on two tracks on the EP.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 1, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
198,EducationalInstitution,EducationalInstitution,Government College Kattappana.  Government College Kattappana is located in Idukki district India. Affiliated with M G University the college offers a Bachelor's degree in arts science and commerce.,"{""Company"": 0, ""EducationalInstitution"": 1, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
199,Artist,Artist,Sharyn Scott.  Sharyn Scott is a British-American singer and songwriter.She is known for singing the English versions of the theme songs in the Tenchi Muyo! series (mostly the songs originally sung by Chisa Yokoyama). Scott was a guest singer at Yokoyama's Los Angeles concert in 1996.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 1, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
200,WrittenWork,WrittenWork,Presidential Agent.  Presidential Agent is the fifth novel in Upton Sinclair's Lanny Budd series. First published in 1944 the story covers the period from 1937 to 1938.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 1}",1,1,1.0,1
201,Animal,Animal,Poecilopeplus martialis.  Poecilopeplus martialis is a species of beetle in the Cerambycidae family. It was described by Rosenberg in 1898.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 1, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
202,Athlete,Athlete,Chris Swanepoel.  Chris Swanepoel (born 22 November 1984) is a South African professional golfer.Swanepoel has played on the Sunshine Tour since 2004. He has won three times on tour with his latest win being the Golden Pilsener Zimbabwe Open in April 2012.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 1, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
203,Film,Film,Abraham Lincoln vs. Zombies.  Abraham Lincoln vs. Zombies is a 2012 American action horror B movie directed by Richard Schenkman with a screenplay by Schenkman based upon the story concept of Karl Hirsch and Lauren Proctor.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 1, ""WrittenWork"": 0}",1,1,1.0,1
204,Building,OfficeHolder,San Francesco d'Assisi ad Acilia.  The Church of Saint Francis of Assisi in Acilia (Italian: San Francesco d'Assisi ad Acilia Latin: S. Francisci Assisiensis in Acilia) is a Roman Catholic titular church in Rome built as a parish church. On 21 February 2001 Pope John Paul II granted it a titular church as a seat for Cardinals.The present Cardinal Priest of the Titulus San Francisci Assisiensis in Acilia is Wilfrid Fox Napier.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 1, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,0
205,Animal,Animal,Chloroclystis lichenodes.  Chloroclystis lichenodes is a moth in the Geometridae family. It is found in New Zealand where it has been recorded from the North Island the South Island and Stewart Island. The habitat consists of forests.The forewings are dull green with a large pale brown area near the base divided into three distinct patches by fine black lines. The central area of the wing is mottled with black pale brown and dull green. There is a broad irregular band of chocolate-brown near the termen.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 1, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
206,MeanOfTransportation,MeanOfTransportation,USS Absegami (SP-371).  USS Absegami (SP-371) was a motorboat acquired on a free lease by the United States Navy during World War I. She was outfitted as an armed patrol craft and assigned to patrol the Delaware River from Philadelphia Pennsylvania to Cape May New Jersey on the Delaware Bay. When the Navy found her excess to their needs she was returned to her former owner.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 1, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
207,Artist,Artist,Moe Keale.  Wilfred Nalani Moe Keale (December 3 1939 - April 15 2002) was a musician of Hawaiian music a ukulele virtuoso and an American actor. He was uncle to Israel Kamakawiwo'ole.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 1, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
208,Company,Company,Mark VII Limited.  Mark VII Limited (or Mark Seven Limited) was the production company of actor producer and director Jack Webb and was active from 1951 to Webb's death in 1982.,"{""Company"": 1, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
209,EducationalInstitution,EducationalInstitution,Monterey Peninsula Unified School District.  Monterey Peninsula Unified School District is a public school district based in Monterey County California United States.,"{""Company"": 0, ""EducationalInstitution"": 1, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
210,OfficeHolder,OfficeHolder,Margaret Rose Henry.  Margaret Rose Henry (born June 20 1944 in Rayne Louisiana) is an American politician and a Democratic member of the Delaware Senate since 1994 representing District 2.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 1, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
211,Athlete,Athlete,Mirtha Brock.  Mirtha Brock Forbes (born April 9 1970) is a retired female track and field athlete from Colombia who competed in the sprint events during her career.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 1, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
212,Village,Village,Advi Hulagabal.  Advi Hulagabal is a village in the southern state of Karnataka India. It is located in the Muddebihal taluk of Bijapur district in Karnataka.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 1, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
213,Athlete,Athlete,Geoff Greenidge.  Geoffrey Alan Greenidge (born 26 May 1948 Fontabelle St Michael Barbados) is a former West Indian cricketer who played in five Tests from 1972 to 1973. His international career ended abruptly when he took part in a tour of Rhodesia which was then under white minority rule.Greenidge was the last white player to play for West Indies. For a time it was believed that Brendan Nash had taken this distinction in 2008 but Nash was later revealed to be of mixed race.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 1, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
214,Building,Building,Sacred Heart Parish Ipswich.  Sacred Heart Parish - designated for Polish immigrants in Ipswich Massachusetts United States. Founded 1908. It was one of the Polish-American Roman Catholic parishes in New England in the Archdiocese of Boston.The parish closed April 25 1999. The building retains the original structure but the inside has been converted into luxury apartments.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 1, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
215,OfficeHolder,OfficeHolder,Sally Kerans.  Sally P. Kerans (born May 26 1960 in Danvers Massachusetts) is an American politician who represented the 13th Essex district in the Massachusetts House of Representatives from 1991–1997.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 1, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
216,Artist,WrittenWork,Jan Jelínek (legionary).  Jan Jelínek (8 April 1893 – 5 July 1974) was a Czech legionnaire and author of a book about legionnaires from the Boskovice region. He wrote about legionnaires in Russian Italian and French from 1931 to 1938.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 1}",1,1,1.0,0
217,MeanOfTransportation,MeanOfTransportation,USS Racine (PF-100).  USS Racine (PF-100) a Tacoma-class frigate was the first ship of the United States Navy to be named for Racine Wisconsin.The first Racine (PF-100) was laid down by the American Ship Building Company in Cleveland Ohio 14 September 1943; launched on 15 March 1944 sponsored by Mrs. Francis H. Wendt; and commissioned on 22 January 1945 at Houston Texas with Lieutenant Commander C. H. Waring USCG in command.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 1, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
218,Film,Film,Kites: The Remix.  Kites: The Remix is the official English-language version of the 2010 film Kites. It was produced and edited by Hollywood director Brett Ratner. The international version is 90 minutes long as opposed to the Hindi version which is 130 minutes long. This new version removes all of the original Hindi songs except for the title track Fire which has an alternative English version that is heard during the end titles.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 1, ""WrittenWork"": 0}",1,1,1.0,1
219,Company,Company,Magnitizdat.  Magnitizdat (Russian: магнитизда́т IPA: [məɡnʲɪtʲɪzˈdat] from the Russian words for tape recorder магнитофо́н [məɡnʲɪtɐˈfon]) and publishing изда́тельство [ɪˈzdatʲɪlʲstvə]) was the process of re-copying and self-distributing live audio tape recordings in the Soviet Union that were not available commercially.,"{""Company"": 1, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
220,Building,Building,St Mary Moorfields.  St Mary Moorfields is a Roman Catholic church in the City of London. The present building located at 4-5 Eldon Street was opened in 1903. However the foundation had a long history prior to this. A chapel was opened in 1686 but was suspended in 1689 in the aftermath of the Revolution of 1688. From 1736 there was a chapel in Ropemaker's Alley but in 1780 it too fell prey to anti-Catholic sentiment when its fabric and furniture were destroyed in the Gordon Riots.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 1, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
221,Company,Company,Cardinal Health.  Cardinal Health Inc. is a Fortune 500 health care services company based in Dublin Ohio. The firm specializes in distribution of pharmaceuticals and medical products serving more than 60000 locations. The firm also manufactures medical and surgical products including gloves surgical apparel and fluid management products. In addition it operates the nation’s largest network of radiopharmacies.,"{""Company"": 1, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
222,MeanOfTransportation,MeanOfTransportation,Mastretta Unidiseño.  The Mastretta Unidiseño (previously Unidiseño Mastretta) was a kit-car coupé designed and manufactured by Mexican kit-car maker Unidiseño.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 1, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
223,Village,Village,Lorkhani.  Lorkhani (Persian: لرخاني‎ also Romanized as Lorkhānī) is a village in Gamasiyab Rural District in the Central District of Sahneh County Kermanshah Province Iran. At the 2006 census its population was 179 in 35 families.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 1, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
224,MeanOfTransportation,Company,BMW 7 Series (F01).  The BMW F01 is the current BMW 7 series that went into production in September 2008. The long-wheelbase model codenamed BMW F02 is 14 cm (5.5 in) longer than the BMW F01.,"{""Company"": 1, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,0
225,Building,Building,Toronto City Hall.  The Toronto City Hall is the home of the municipal government of Toronto Ontario Canada and one of the city's most distinctive landmarks. Designed by Finnish architect Viljo Revell (with Heikki Castrén Bengt Lundsten Seppo Valjus) and landscape architect Richard Strong and engineered by Hannskarl Bandel the building opened in 1965. It was built to replace Old City Hall which was built in 1899.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 1, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
